"Execution time, nanoseconds"
28133
9775
25033
10251
35524
11444
10967
12397
11444
21696
10490
11920
13351
17404
14781
25510
18119
13589
18119
15258
17642
15258
23841
52452
45776
29563
15974
16927
64373
22649
39577
22888
21934
21696
47445
39577
25510
27418
29563
27418
43630
27418
47206
26941
27894
27656
36001
28133
32186
32424
33855
42676
33378
39577
46968
32186
34332
32186
41007
59843
75578
63657
1292228
106811
63419
112771
63419
192642
64611
62704
70810
59127
107049
82731
62942
72240
155210
68902
65565
197887
56982
74386
77724
82731
81300
113964
138044
3320217
90599
100135
132799
139951
123023
153541
138998
