"Execution time, nanoseconds"
218629
180006
57220
56743
100612
79631
152111
59843
72717
89883
72956
56982
60081
92029
74386
56743
56982
58889
68426
75101
49352
169754
42200
38623
170946
167369
35285
33855
37670
37431
38146
33617
33617
35047
37670
41007
39100
40054
38385
102996
39815
39100
42438
44584
56743
54121
71287
41484
43392
40531
45776
44822
70810
40531
45537
117540
50067
49591
49591
49352
70333
66757
129938
68187
74148
73432
194787
130176
67234
180959
100374
69141
123262
77962
112771
75817
86307
101327
124454
100135
192880
136375
111103
175237
105142
134229
138282
97990
82969
134229
87499
101327
101089
114917
144004
