"Execution time, nanoseconds"
450372
344514
70810
70333
91075
88214
208377
83684
87261
142574
77724
71048
72717
88453
87499
76055
86307
80347
89883
81777
321388
65565
71525
64611
81062
190734
112056
96797
173091
103712
103712
189065
101327
105619
108242
112056
186681
117778
116348
129699
138044
179052
134468
146150
150442
169992
156879
185012
227451
192880
218868
221252
219583
237941
237703
258922
252485
278472
253677
273227
583648
530242
552892
593900
570535
610113
659465
678062
683546
709533
779151
834465
798463
866174
846624
873327
972747
989437
1033544
1045465
1111745
1189708
1116275
1115322
1197576
1454114
1273393
1264095
1608848
1284360
1383781
1124143
1388311
2233743
1933097
