"Execution time, nanoseconds"
103473
55789
22649
20503
32901
25033
38623
29802
28133
21696
34093
28371
52928
53882
49352
49352
54121
62227
49114
53644
58650
74625
54836
59366
56743
76770
55551
54597
60319
56982
59843
58174
55551
61511
59843
72002
59366
63657
77724
69141
59127
98466
57220
62227
63896
86784
65565
74863
65326
60558
66280
62942
88930
67472
63180
65326
82492
72717
65803
65088
80585
84161
67472
69379
69379
67472
68902
86069
66041
70095
71525
64849
59843
72956
72717
63657
58650
61273
74148
74863
78678
55074
74148
57458
209093
61273
84400
74625
68664
70810
63419
114917
126600
149488
217676
