"Execution time, nanoseconds"
54359
14543
27894
48875
44345
20503
19073
22649
19550
18835
16927
21457
24318
25510
60319
25510
25510
29563
38623
27418
42438
31471
46968
77724
71763
48637
31232
32901
54121
33855
51498
36716
33140
38146
62942
39577
41484
41246
184774
58889
58174
46253
64849
45299
43630
45299
44822
155448
72240
47922
48398
51736
56982
50067
53644
113248
51259
49829
52690
68426
87022
68902
126600
86069
74148
954866
70333
84877
72240
96321
137567
77724
86784
107526
138521
87738
89883
85353
135660
131607
125408
146150
89406
234365
114440
112056
121831
133275
105857
97513
138998
113725
140905
5828142
140666
