"Execution time, nanoseconds"
85592
14305
12636
15020
19073
21696
27894
23603
25749
29087
31948
127792
167131
40769
52452
60558
51259
54359
58650
84877
68187
81300
78201
83208
96082
93936
94413
98705
147819
116348
148296
125408
157117
136375
155448
166893
153303
160932
161647
170946
178575
332117
263929
204086
217914
538825
228166
224828
250339
253200
269889
267744
335216
390052
288963
312328
316619
344991
368833
581741
1068353
973224
1087665
1006364
955343
1252174
1291990
1379966
1280069
1177549
1433372
1404762
1062870
1278638
1252651
1291990
1218557
1509428
1677274
1526594
1789569
1392602
1617193
1928806
1641035
5767345
2920389
1627445
2197742
2234220
1866579
2868175
2793073
1886844
1971006
