"Execution time, nanoseconds"
159263
107526
61273
61750
83684
82015
106334
54836
194549
57697
116825
137567
62227
73432
73194
58889
56505
56743
59127
39100
38385
81062
36716
32186
38385
75578
36239
36001
36716
38146
38385
36001
35524
36239
36478
40054
36478
36716
149250
35762
37670
68664
54121
37431
36478
39100
37670
38385
41007
37908
41961
42915
44345
90122
45776
41246
42200
50067
41961
49114
119686
80108
74386
80585
82015
66041
113964
93460
116109
81300
89883
95844
67949
92506
104427
115633
83684
88214
80823
113010
98705
115156
86545
89168
126838
827550
150442
73194
125646
108003
117301
117063
104427
144481
104904
