"Execution time, nanoseconds"
27179
3576
4291
5245
5722
5245
7152
5245
5960
5245
7629
6675
12636
13828
10967
12636
15497
14305
13589
15974
18119
18596
17881
20027
20027
20980
19550
21219
24795
22172
25987
25272
24080
28848
26702
31709
30755
33617
62942
32186
36239
36478
35285
37193
38385
40531
40769
42438
46253
45299
51021
47206
49114
51736
62704
52213
65803
56505
55551
56028
74863
75817
65803
76770
66280
65088
67472
90360
70333
72956
74863
75578
79870
82254
83923
97274
95367
104188
97036
104904
107526
104665
110864
106811
251531
124216
115871
153303
139713
137567
139474
130891
155210
236749
237464
