"Execution time, nanoseconds"
97513
33140
44107
17166
40531
25987
31232
32424
49591
32186
36239
53644
40531
153303
47206
51021
57458
58174
62465
67234
88214
82254
85592
212192
100612
100612
100612
120878
111818
126361
120878
154733
135660
142097
146627
225543
161647
165224
167369
174045
198841
364542
219821
233173
213384
224113
231742
247478
276327
261306
324964
299215
356197
602483
549793
319004
326395
699281
343799
417709
816583
864267
951528
1188516
917434
1103162
901460
1181602
1024961
1117229
1978397
1399040
1797676
2506256
1273393
1340627
1723051
1394748
1679420
1407623
1368999
1577138
1724243
1872062
1924037
2064943
1812696
1977920
1739501
2078533
2085447
1734733
1931905
2055644
1986980
