"Execution time, nanoseconds"
642061
12397
12159
9536
10728
10967
13828
16689
11682
51498
20980
9536
9775
22172
11205
10490
10490
13113
27894
29087
35762
14543
15735
13113
24318
89883
39100
27656
35524
29563
24080
14543
41961
24318
27894
23126
23841
21934
26702
24080
25510
63657
30040
29325
37670
31709
31709
43392
40531
40769
52452
46968
50544
60558
60081
68187
50544
53882
49114
51498
4070758
353574
389814
396728
401496
412940
408887
396490
461578
426769
338077
617027
386953
390768
2400636
673770
391006
410318
355005
345706
2277612
712394
9015560
861644
401973
376701
436544
372886
355005
7512807
410318
9138822
6855964
7317304
10096073
