"Execution time, nanoseconds"
257253
485420
63180
60319
85830
104904
167369
60558
80585
63180
66041
64373
62227
185251
79393
61988
62227
65326
61750
69379
45537
190019
37193
99420
49591
66518
37193
43630
40054
44107
93698
42915
41961
42676
36478
36001
37670
42200
42438
75340
41961
131845
43630
44584
43153
43392
45299
45061
48160
43630
48637
55313
51259
51259
67234
48637
51498
202178
47922
85592
78678
84400
89406
152111
104665
101327
75340
97036
81777
125169
99897
136852
83684
105857
98228
126123
113010
87261
157594
95844
97036
256776
185489
165462
102758
127315
151872
89883
89406
139236
150680
115871
131368
159740
115633
