"Execution time, nanoseconds"
56028
11682
40054
15497
30994
21457
22172
26702
30040
29087
32424
36478
53167
43630
51975
49829
55551
62227
78201
85592
72002
77009
86069
206232
100374
100612
118970
127077
183820
126838
220298
137805
135421
231504
169515
165224
169277
185489
195026
189781
185012
212192
243186
231742
243902
297784
252485
460386
280618
296831
294446
529050
298023
342130
369310
514268
352382
355958
387907
380754
877141
983238
996351
928401
1019477
932455
1198768
1679658
1014709
1116037
1155614
1260519
1124858
1485824
1654386
1343488
2150535
1402854
1569986
1720190
762224
1854896
1443386
1883983
1642465
1801252
1707077
2279281
2198219
1814603
10628461
2121210
2258539
2448320
2088308
