"Execution time, nanoseconds"
95
166
190
143
119
166
190
166
190
166
238
190
2408
262
214
286
452
286
333
309
405
381
405
357
381
381
452
405
405
2002
500
548
452
2169
548
500
524
548
548
596
572
572
596
619
3480
691
643
667
739
715
858
786
715
762
858
762
762
762
882
882
834
1049
1096
1120
3361
1144
1049
977
2717
1597
1215
2932
1096
2694
953
953
977
2551
1144
977
1001
1120
1049
1025
1072
1096
1096
1144
1144
1287
1168
1287
1311
1692
1168
1287
1263
2646
6508
1311
1287
1239
1478
1335
1311
1311
1382
1430
1382
1382
1502
2241
1502
1454
1430
1430
1549
1740
1525
1549
1478
1573
1478
2431
3504
5984
3337
1764
1549
1549
1573
1692
1621
1645
1645
1716
1621
1668
1645
1740
1645
1788
1716
1811
1931
1811
1907
1835
1883
2121
1883
1835
1955
1859
1907
1883
2050
2002
2050
2217
2050
3051
2193
2074
2050
2193
2074
2241
2193
2169
3957
2169
3170
2241
2288
4363
2336
2336
2384
2336
2527
2431
2384
2551
2479
2360
2551
4744
2527
2503
2551
2551
2479
2765
2527
2622
2598
2503
2670
2622
2598
2646
2789
2956
2741
2932
2694
2789
4220
4410
2717
2551
2479
2598
2574
2646
2574
2622
3051
2717
2574
2551
2646
2598
2765
2646
2789
2717
2694
2837
2694
2861
2813
2861
3004
2813
2932
2956
3004
3123
2956
3051
3027
4768
3170
3051
3123
3218
3266
3170
3361
3457
4673
4601
3433
3528
3361
3504
3385
3576
3409
3528
3552
3528
4911
3576
3695
3576
4291
3862
3552
3719
3290
3337
3242
3361
3314
3314
3266
3409
3361
3290
3480
3314
3457
3361
3504
5125
3528
3385
3528
3528
3504
3719
3528
3623
11539
6413
5960
3743
3600
6437
5793
3695
11301
6294
3767
3695
3719
3719
5698
3910
6318
6055
3743
3790
3719
7724
3838
3933
3838
3886
3886
3910
3910
3886
3957
3957
3981
3933
4053
3933
4005
4220
4744
4100
4053
11634
4100
4100
4029
4029
4172
4124
4172
4172
4124
4220
4124
4267
4196
4220
4267
4243
4243
4196
4529
4625
4291
4315
4363
5173
4291
4386
4458
4386
4291
4410
4386
4434
4577
5245
4506
4506
4506
4458
4506
8153
4529
4506
4649
4625
4553
8249
4673
4696
4625
4673
4744
4720
4768
4792
4816
4839
7939
4816
4863
4887
4911
7033
4982
4863
4935
4911
5030
4887
4982
4959
4959
5030
5054
5197
5745
4982
5006
5078
5102
5483
5102
5030
5125
5078
5173
5221
5197
5173
5316
5269
5340
9489
14758
7152
5292
5197
8511
8416
5292
5292
5292
5364
5316
5555
5531
5698
5459
5459
5674
5531
5602
5984
5817
5817
5674
5888
5960
5936
6008
6008
5984
5984
8845
5984
6031
6532
6198
6031
6246
6103
6103
6103
6270
6079
6270
6151
6151
6461
6222
10275
11134
8630
9655
11992
13017
5984
14925
7867
5936
21409
6031
5865
5865
5936
5984
5936
5912
5984
5984
6103
6031
5984
6175
6151
8368
6556
6628
6556
6484
8416
6532
6628
6771
6532
6651
6604
7843
6675
6723
6937
7057
6866
6890
6699
6723
6794
6723
6675
8106
7772
6842
6961
7224
7176
7057
7128
7081
7581
6866
6866
6890
8058
7152
7247
7319
7295
7224
7200
7224
8273
7295
7319
6985
7176
7152
7128
7200
7128
7176
8130
7319
7462
7462
7629
7271
7438
7486
7605
7534
7295
7414
7319
8177
7414
7581
9417
7724
8773
7700
7629
7700
9942
7629
7534
7700
9059
7557
7534
7510
9584
9155
7390
7891
7939
6985
6961
6985
6890
17309
18191
13780
7128
6985
7009
7176
7057
7152
18286
14495
12397
7152
7128
7200
7891
7295
7343
7605
7557
7987
7772
7939
7963
8225
8082
8225
8177
9465
8058
8130
8153
8320
8034
8058
8153
7891
7438
7462
7343
7438
7438
7510
7605
7534
7534
7867
7605
7629
7557
7653
7796
8034
7963
7796
7891
8893
8130
8153
8463
8273
8440
8559
9465
9632
8416
8368
10251
8606
8559
8583
8893
8869
12540
15783
8678
8654
8678
8058
8034
15115
8988
8058
8106
8583
8153
8153
15735
8201
8177
9226
8678
8559
8988
8654
12898
8845
9202
9131
9346
8988
8988
8988
9536
9727
9322
9465
9274
9393
9250
9584
9417
9131
10633
9560
10299
8916
9417
8630
8511
8606
8583
8726
9655
14019
8654
8797
20432
8678
8678
18572
8654
8797
8678
8893
9703
8845
8773
9131
8869
8869
8797
8845
9894
8869
8869
10633
8845
11014
9655
9346
9441
9846
9822
9655
10132
10180
11372
10228
10371
11348
9965
11682
10275
10585
10514
10919
10633
10585
10800
10776
10585
11014
10871
10967
10824
11658
12445
10943
12063
10895
10895
12421
11253
11134
11348
17786
11420
11229
10609
12254
10967
10943
11014
11014
11467
10442
9512
9536
9560
9632
10490
9560
10418
11968
10514
9942
9608
9679
10490
9775
10561
9918
9870
9870
10800
9775
9751
9679
9751
9727
25033
10061
11301
10561
10299
10800
10609
10895
10561
10967
10943
10919
11157
11038
11014
10991
11062
10991
11253
11348
11348
12230
12564
11205
11181
12397
11372
11467
11420
13089
11444
11539
11587
11610
11467
11467
14996
10251
9989
10013
9942
20074
10180
10991
10132
10108
10156
10085
11301
10395
10371
11491
10609
10943
10657
13208
10919
11229
11420
11253
10824
11062
10943
11587
11420
11324
12540
11086
11754
11658
11730
10609
11181
11157
12326
11491
11563
11277
10514
10418
10490
10418
10418
10466
10466
10824
12040
12874
11634
12087
11467
12588
15664
10752
10728
10752
10824
10681
10681
10752
10776
10728
25439
10704
10967
14996
23150
11348
11610
11897
21505
11706
11944
11968
12230
11968
13256
12922
11992
12135
12063
12111
13136
12350
12111
12350
12183
12207
12207
12254
12230
12254
16164
12588
13208
12660
12683
12612
12087
12350
12612
12660
12683
12660
13685
12326
12397
12397
13089
13542
12803
12826
12469
12445
12516
12540
12493
12588
12898
12850
12993
12636
12612
13279
13041
12922
12946
12946
34117
18024
15330
15068
22840
15926
15497
17762
15425
15354
24938
11968
11992
32591
32639
13566
13971
16450
13089
13589
15330
12135
18286
12826
16808
28014
13017
13089
13518
12946
12731
12803
12826
12707
26440
12803
13661
12874
12850
12826
12826
12993
12898
12874
14781
13136
12993
12993
13041
12898
12993
13351
13351
13303
13399
14925
14019
13780
13732
13518
13470
13470
13804
13852
13422
14925
13804
13327
13542
13566
13542
14948
14066
13971
14519
14448
13971
14877
13971
14066
14019
13351
13828
14686
14686
14042
14638
14114
14114
13756
14829
14591
14209
14209
14305
13828
20670
13899
14257
14686
14376
15425
13923
16188
14019
14328
14424
15711
20146
23698
14758
14686
14185
14138
15258
14138
14209
14424
15306
15020
14591
14209
15163
14162
14281
15020
14638
15091
14615
14710
15330
15473
13542
13017
13089
13017
13303
14948
16307
17833
14877
14877
16164
14948
15330
16188
15330
15354
17094
15234
15759
15306
25248
16975
15497
15854
16665
17619
16832
17142
15401
15497
15521
15568
17309
13637
13494
13494
13399
13470
25177
54192
13661
13613
15211
14328
14305
26535
17070
16474
14638
25033
14829
16307
15139
15425
15044
14686
15139
14781
14805
15068
15163
16188
15211
15187
16379
15783
18286
15187
15211
15234
15258
26941
15330
17380
15330
15306
15878
14972
16903
15854
15449
15425
15354
16522
15592
16975
17023
16736
15139
16403
20718
17547
15974
16760
15950
15616
15640
15640
16498
17046
16093
16641
15854
16546
17571
17952
16522
16427
16689
16117
22506
19645
16212
16236
16307
15544
15974
16331
16307
16522
16307
15950
26011
14543
14615
14519
15306
15401
15997
16093
14519
14591
14543
14591
14638
13780
14972
15330
15687
15664
15687
28228
17929
16188
16140
17094
16140
16236
27298
20289
20456
19311
20170
20074
39410
23889
28610
15950
32258
36072
17786
57148
16069
14972
15115
14972
27465
17189
14972
22149
15664
15807
15258
15091
15091
22006
14996
24986
18358
23913
16188
17142
16641
20098
18453
17142
17118
17285
16427
16450
16570
16427
16450
16379
16498
16403
16593
16379
16593
16570
17428
16570
17189
17380
16498
17428
16546
16450
16617
16713
16617
16736
17523
16760
16593
16641
21123
16689
16736
31137
18024
17786
18572
18072
17166
17714
15640
15687
15640
16784
16379
16832
17857
17714
17309
18382
25439
24390
15854
15902
15878
15830
30922
16093
16927
17857
16736
17261
17714
17142
17619
17118
17595
18978
17595
18858
17738
18644
17905
94890
16593
16403
17333
16427
16474
16808
17333
16427
18286
16880
19979
17738
20575
17786
17809
17786
19216
16808
16641
16665
16736
16736
16665
16784
17714
17118
17523
20980
17642
18167
19550
19764
19001
19621
19478
18215
18095
18143
33211
19669
18954
18668
18191
18262
18668
18811
19884
23412
19335
20980
18692
19931
17786
16570
16665
16665
16832
17786
16760
17237
19001
18525
18501
18668
25868
24533
18978
19812
18620
19097
18596
19025
19240
18668
21266
19168
19025
19121
19288
18954
19478
19764
19645
19383
19145
18763
18858
19860
19454
19383
18811
18835
19335
19383
19502
20122
18811
19359
20217
19049
18954
19001
19502
19478
19407
19049
19001
19955
19574
19693
19121
19121
19049
21433
19574
49352
49853
47230
49495
21624
24247
32949
39029
37002
19788
20909
20122
28443
19454
19431
20456
20170
20313
22482
30827
20408
20313
20122
20098
28538
21338
21123
21457
20527
22125
34904
21457
20217
19240
19121
19168
23770
19145
19121
18286
37765
27179
31495
43439
26798
18453
18453
25200
19836
19741
20313
26011
21076
20933
20885
21862
24032
20861
20861
20933
24056
20480
21028
21433
20980
32258
73003
40245
37384
20670
19788
18692
23007
18692
19025
18954
19526
40841
20384
21934
21195
20146
19145
18811
18763
19240
20146
23627
18763
19741
18763
18787
37145
18882
18978
19931
20790
21004
21481
20933
21910
21481
21052
19574
18572
18596
39291
23722
18858
19574
19502
20074
20337
22363
20933
29087
20337
24414
21171
22125
21147
23269
21243
21195
20647
24366
21243
21314
22053
20861
20766
25296
21028
22506
20909
22673
21266
22649
24676
21147
28467
22077
21314
21004
22506
21576
24724
21529
21648
22006
22196
22888
22649
21028
21195
22673
21648
21672
33497
21815
21719
21243
21195
21862
21767
21767
21147
22363
21862
23722
23150
37026
38909
20051
20956
22959
23174
21505
21481
22983
21624
20289
19931
19907
20098
19979
20909
21433
20503
20956
24151
22077
21553
23078
22053
24080
21409
20098
20122
20146
21266
21624
27346
22244
52666
20241
20241
21338
37193
24843
21839
21743
22363
21862
23722
21934
22149
23007
22053
22816
22840
21982
22625
24604
22029
22053
23174
22745
22101
22101
23031
23341
23174
24485
23198
26059
23388
23198
23651
25701
23889
22339
22268
30684
22912
22888
23698
22268
23555
24580
22363
22339
23031
23508
23007
22411
24628
23031
22506
22530
23603
23078
23293
24962
22721
23555
25963
22816
22768
24271
23198
21338
21004
21052
21052
20694
21123
21028
23007
22935
22649
24271
22697
24271
23221
24437
22816
23269
23269
23221
28347
24867
21576
35071
44012
26130
22053
21409
20956
20909
21958
24271
22554
22459
23055
24271
23031
23651
23126
23126
24843
23198
24604
23055
23150
23198
23722
35810
23961
24271
21505
23603
30612
23460
25415
22697
21743
54860
31113
24867
23984
23937
21767
33521
22554
27513
23722
24032
25820
25463
26297
24676
27132
25391
24938
25439
26392
26106
27465
26345
22029
22149
23961
21982
21672
21624
23913
24461
23770
24867
23365
23198
25558
25248
25010
24461
23841
24461
23770
24747
24437
25582
25200
23150
26106
22220
23889
21886
23078
44679
22864
23460
23698
24747
24247
23961
25057
27251
24747
24247
24771
27966
24223
24151
23603
21982
21910
23102
24724
24795
25463
25701
25486
23651
22649
30112
27680
34976
23221
25129
30875
23436
24437
24986
25558
25057
25796
